Start_Date,Loan Size,Repayment day,Loan Status,Loan Term,Loan Market,Amount lent,Lender rate (after loan servicing fee),Capital outstanding,Amount repaid,Amount in arrears
05/09/14,20000,2,Withdrawn,60,A*,10,0.0345,5.81475595,4.49,0
05/09/14,25000,2,Withdrawn,60,B,10,0.0603,8.56617315,2.01,0
05/09/14,1000,2,Withdrawn,60,B,10,0.0601,8.55509168,2.01,0
05/09/14,2000,2,Withdrawn,60,A*,10,0.0631,8.56697495,2.02,0
05/09/14,5000,2,Withdrawn,60,A*,10,0.0265,8.4620536,1.84,0
05/09/14,10000,2,Withdrawn,60,A*,10,0.0263,8.46040097,1.84,0
05/09/14,15000,2,Withdrawn,60,A*,10,0.0264,8.45318339,1.85,0
05/09/14,20000,2,Default,60,A1,10,0.0626,3.86042259,7.566073895,0
05/09/14,25000,2,Withdrawn,60,A1,10,0.0675,8.58380081,2.05,0
06/09/14,1000,2,Closed,60,A*,10,0.0266,0,10.2,0
06/09/14,2000,2,Withdrawn,48,A*,10,0.0591,7.94005517,2.63,0
06/09/14,5000,2,Withdrawn,60,A*,10,0.0266,8.45492806,1.84,0
06/09/14,10000,2,Withdrawn,60,B,10,0.0741,8.59497902,1.97038739,0
07/09/14,15000,3,Withdrawn,60,A*,10,0.0263,8.44974369,1.84,0
08/09/14,20000,3,Withdrawn,60,A*,10,0.0266,8.45594074,1.84,0
08/09/14,25000,3,Withdrawn,60,A1,10,0.0625,8.57270174,2,0
08/09/14,1000,3,Withdrawn,60,A*,10,0.0265,8.2996878,2.01,0
08/09/14,2000,3,Withdrawn,48,A*,10,0.0266,8.03430635,2.26,0
08/09/14,5000,3,Closed,60,A1,10,0.0627,0,10.16,0
08/09/14,10000,3,Withdrawn,60,A*,10,0.0263,8.45750658,1.84,0
08/09/14,15000,3,Withdrawn,60,A*,10,0.0601,8.55880282,2.01,0
08/09/14,20000,3,Withdrawn,60,A*,10,0.0265,8.45833896,1.83,0
08/09/14,25000,3,Withdrawn,60,A*,10,0.0344,8.48313967,1.88,0
08/09/14,1000,3,Withdrawn,60,A2,10,0.0644,8.57055115,2.03,0
08/09/14,2000,3,Withdrawn,48,A*,10,0.0265,8.03647495,2.26,0
08/09/14,5000,3,Withdrawn,60,A*,10,0.0265,8.46228591,1.83,0
09/09/14,10000,3,Withdrawn,60,A1,10,0.0769,8.60952124,2.09,0
09/09/14,15000,3,Withdrawn,60,B,10,0.0602,8.55779753,2.01,0
09/09/14,20000,3,Withdrawn,60,A2,10,0.0692,8.58903935,2.05,0
09/09/14,25000,3,Withdrawn,48,A*,10,0.0263,8.03089289,2.26,0
09/09/14,1000,3,Withdrawn,60,A1,10,0.0624,8.56630297,1.43369703,0
09/09/14,2000,3,Withdrawn,60,A*,10,0.0267,8.45890081,1.83,0
10/09/14,5000,10,Withdrawn,60,A*,10,0.0578,8.55705389,1.99,0
10/09/14,10000,10,Withdrawn,60,A*,20,0.0345,9.82845041,10.17154959,0
10/09/14,15000,10,Closed,60,A*,10,0.0527,0,10.41,0
10/09/14,20000,10,Withdrawn,60,A*,10,0.0267,8.45880977,1.84,0
11/09/14,25000,11,Withdrawn,60,A2,10,0.0792,8.61281173,2.1,0
11/09/14,1000,11,Withdrawn,60,B,10,0.0601,8.56347952,2,0
11/09/14,2000,11,Withdrawn,60,B,10,0.0604,8.5644967,1.99,0
11/09/14,5000,11,Withdrawn,60,B,10,0.0697,8.58847049,1.9480307,0
11/09/14,10000,11,Withdrawn,48,A2,10,0.0615,8.14526365,2.42,0
11/09/14,15000,11,Withdrawn,60,A*,10,0.0265,8.45222472,1.84,0
11/09/14,20000,11,Withdrawn,60,B,10,0.0603,8.56490876,2,0
11/09/14,25000,11,Withdrawn,60,C1,10,0.0657,8.57539664,2.02,0
11/09/14,1000,11,Withdrawn,60,A*,10,0.0267,8.29645107,2.01,0
11/09/14,2000,11,Closed,60,A*,10,0.0267,0,10.26,0
14/09/14,5000,14,Withdrawn,60,A*,10,0.0265,8.45715325,1.84,0
15/09/14,10000,15,Withdrawn,60,A1,10,0.0624,8.56381707,2.01,0
15/09/14,15000,15,Withdrawn,60,B,10,0.0604,8.55813564,2,0
15/09/14,20000,15,Withdrawn,60,A*,10,0.0265,8.45161743,1.73853127,0
15/09/14,25000,15,Withdrawn,60,B,10,0.0603,8.56740337,1.99,0
15/09/14,1000,15,Withdrawn,48,A*,10,0.0262,7.83159074,2.46,0
15/09/14,2000,15,Withdrawn,60,A*,10,0.0265,8.45222472,1.84,0
16/09/14,5000,16,Withdrawn,60,A2,10,0.0644,8.57728698,2.01,0
16/09/14,10000,16,Withdrawn,60,A*,10,0.0265,8.45341446,1.83,0
16/09/14,15000,16,Withdrawn,60,A2,10,0.0692,8.71774428,1.88,0
16/09/14,20000,16,Withdrawn,60,A*,10,0.0265,8.46139724,1.67216576,0
17/09/14,25000,17,Withdrawn,60,A2,10,0.0645,8.57611543,2.01,0
17/09/14,1000,17,Withdrawn,60,A*,10,0.0265,8.45051046,1.83,0
17/09/14,2000,17,Withdrawn,48,A*,10,0.0263,8.02917609,2.25,0
18/09/14,5000,18,Withdrawn,60,B,10,0.0604,8.57274344,1.98,0
19/09/14,10000,19,Withdrawn,60,A1,10,0.0775,8.60970955,2.06,0
19/09/14,15000,19,Withdrawn,60,B,10,0.0603,8.55802587,2.02,0
20/09/14,20000,20,Withdrawn,60,A*,10,0.0578,8.5518712,1.97,0
20/09/14,25000,20,Withdrawn,60,A*,10,0.0263,8.45679157,1.56883361,0
20/09/14,1000,20,Withdrawn,60,A*,10,0.0345,8.47937224,1.8229183,0
21/09/14,2000,21,Withdrawn,48,A*,10,0.0341,8.05847129,2.28,0
21/09/14,5000,21,Withdrawn,60,A2,10,0.0645,8.57027926,2,0
21/09/14,10000,21,Withdrawn,60,A*,10,0.0265,8.45736894,1.56839644,0
22/09/14,15000,22,Withdrawn,60,A*,10,0.0554,8.54705705,1.96,0
22/09/14,20000,22,Withdrawn,60,A*,10,0.0346,8.48273698,1.87,0
22/09/14,25000,22,Withdrawn,60,A*,10,0.0345,8.47716408,1.87,0
22/09/14,1000,22,Withdrawn,60,A*,10,0.0263,8.45773506,1.83,0
22/09/14,2000,22,Withdrawn,48,A*,10,0.0263,8.0382329,2.24,0
23/09/14,5000,23,Withdrawn,60,A*,10,0.0267,8.45991652,1.76053508,0
23/09/14,10000,23,Withdrawn,60,A2,10,0.0644,8.57354485,2,0
23/09/14,15000,23,Withdrawn,48,A*,10,0.0497,8.10350947,2.34,0
23/09/14,20000,23,Withdrawn,60,A2,10,0.0643,8.56895122,1.99,0
23/09/14,25000,23,Withdrawn,48,A2,10,0.0613,8.13509892,2.4,0
24/09/14,1000,24,Withdrawn,60,C1,10,0.0655,8.57178258,2.01,0
24/09/14,2000,24,Withdrawn,60,A2,10,0.0645,8.57229468,2,0
24/09/14,5000,24,Withdrawn,60,A1,10,0.0624,8.56881668,1.98,0
24/09/14,10000,24,Withdrawn,60,A2,10,0.0693,8.58832456,2.02,0
24/09/14,15000,24,Withdrawn,60,A*,10,0.0346,8.48558372,1.86,0
25/09/14,20000,25,Withdrawn,60,A*,10,0.0342,8.47948031,1.86,0
25/09/14,25000,25,Withdrawn,60,A*,10,0.0346,8.63680177,1.7,0
25/09/14,1000,25,Withdrawn,60,A*,10,0.0266,8.46317765,1.82,0
26/09/14,2000,26,Withdrawn,60,A*,10,0.0263,8.45985886,1.82,0
26/09/14,5000,26,Withdrawn,60,A*,10,0.0345,8.48955636,1.86,0
27/09/14,10000,27,Withdrawn,60,A*,10,0.0265,8.46051011,1.56526464,0
27/09/14,15000,27,Withdrawn,60,B,10,0.0604,8.5658596,1.97,0
27/09/14,20000,27,Withdrawn,60,A2,10,0.0646,8.57712823,1.99,0
28/09/14,25000,28,Closed,48,A*,10,0.0545,0,10.12,0
29/09/14,1000,29,Closed,60,A*,10,0.0257,0,10.26,0
29/09/14,2000,29,Withdrawn,48,A*,10,0.0258,8.23281425,2.03,0
29/09/14,5000,29,Withdrawn,60,A*,10,0.0552,8.54356606,1.95,0
29/09/14,10000,29,Withdrawn,60,B,10,0.0603,8.56141884,1.97,0
29/09/14,15000,29,Withdrawn,60,A*,10,0.0259,8.45040956,1.84,0
30/09/14,20000,30,Withdrawn,60,A2,10,0.0742,8.60184477,2.03,0
30/09/14,25000,30,Withdrawn,60,B,10,0.0604,8.56026814,1.97,0
30/09/14,1000,30,Withdrawn,60,A*,10,0.0259,8.45167365,1.65249399,0
01/10/14,2000,2,Withdrawn,60,A1,10,0.0599,8.56303047,1.96,0
01/10/14,5000,2,Withdrawn,60,A*,10,0.0345,8.48525052,1.85,0
01/10/14,10000,2,Withdrawn,60,A*,10,0.0624,8.70865186,1.82,0
01/10/14,15000,2,Withdrawn,60,A*,10,0.0258,8.61108121,1.66,0
01/10/14,20000,2,Withdrawn,48,A1,10,0.0597,8.32818682,2.18,0
02/10/14,25000,2,Withdrawn,60,B,10,0.0603,8.70325608,1.55635767,0
02/10/14,1000,2,Withdrawn,60,A*,10,0.0624,8.70817899,1.83,0
02/10/14,2000,2,Withdrawn,48,A*,10,0.026,8.22535926,1.79952421,0
03/10/14,5000,2,Withdrawn,60,A*,10,0.0256,8.45315282,1.83,0
03/10/14,10000,2,Closed,60,A1,10,0.0314,0,10.3,0
03/10/14,15000,2,Withdrawn,60,B,10,0.0697,8.73750148,1.86,0
03/10/14,20000,2,Withdrawn,60,A*,10,0.0258,8.61209929,1.66,0
04/10/14,25000,2,Withdrawn,60,A*,10,0.0631,8.71711759,1.83,0
04/10/14,1000,2,Withdrawn,48,B,10,0.0588,8.32728706,2.18,0
04/10/14,2000,2,Withdrawn,60,A*,10,0.0261,8.45354461,1.82,0
04/10/14,5000,2,Withdrawn,60,A1,10,0.0316,8.62436558,1.68,0
04/10/14,10000,2,Closed,60,A1,10,0.0624,-0.01152587,10.63552587,0
04/10/14,15000,2,Withdrawn,48,A1,10,0.0311,8.24234619,2.06,0
04/10/14,20000,2,Withdrawn,48,A*,10,0.026,8.03397785,2.24,0
05/10/14,25000,2,Withdrawn,60,A*,10,0.0345,8.63492872,1.7,0
05/10/14,1000,2,Withdrawn,48,A*,10,0.0345,8.25946732,2.07,0
05/10/14,2000,2,Withdrawn,60,A*,10,0.0258,8.6094676,1.65,0
05/10/14,5000,2,Withdrawn,60,A1,10,0.0313,8.63116789,1.68,0
05/10/14,10000,2,Withdrawn,60,A*,10,0.0631,8.71538383,1.83,0
05/10/14,15000,2,Withdrawn,60,A*,10,0.0258,8.45194939,1.83,0
05/10/14,20000,2,Withdrawn,60,A*,10,0.0259,8.61096375,1.66,0
05/10/14,25000,2,Closed,60,A2,10,0.0792,0,10.13,0
05/10/14,1000,2,Withdrawn,60,A*,10,0.0257,8.6164737,1.65,0
05/10/14,2000,2,Closed,60,B,10,0.0605,0,10.34,0
06/10/14,5000,2,Withdrawn,60,A*,10,0.0259,8.61697124,1.65,0
06/10/14,10000,2,Withdrawn,60,A*,10,0.04,8.65431103,1.72,0
06/10/14,15000,2,Withdrawn,60,A*,10,0.0261,8.61240933,1.66,0
06/10/14,20000,2,Withdrawn,60,A*,10,0.0258,8.61625989,1.65,0
06/10/14,25000,2,Withdrawn,60,A*,10,0.04,8.65032592,1.72,0
06/10/14,1000,2,Withdrawn,60,A*,10,0.0258,8.61341638,1.65,0
06/10/14,2000,2,Withdrawn,60,A*,10,0.0258,8.60922331,1.66,0
06/10/14,5000,2,Withdrawn,60,A*,10,0.0345,8.63851034,1.7,0
06/10/14,10000,2,Withdrawn,60,A1,10,0.0314,8.63077471,1.68,0
06/10/14,15000,2,Withdrawn,60,B,10,0.0603,8.71169283,1.8,0
07/10/14,20000,3,Collections,60,B,10,0.0741,9.34407914,1.22,9.348354687
07/10/14,25000,3,Closed,60,A*,10,0.0257,0,10.27,0
07/10/14,1000,3,Withdrawn,60,A*,10,0.026,8.61978896,1.57105596,0
07/10/14,2000,3,Withdrawn,60,C1,10,0.0655,8.57174074,2.01,0
07/10/14,5000,3,Withdrawn,48,A2,10,0.0614,8.33033452,2.19,0
07/10/14,10000,3,Withdrawn,60,C1,10,0.0656,8.71940283,1.84,0
07/10/14,15000,3,Withdrawn,48,A*,10,0.026,8.2352417,2.03,0
07/10/14,20000,3,Closed,60,A*,10,0.0527,0,10.05,0
07/10/14,25000,3,Withdrawn,60,A1,10,0.0624,8.71548626,1.28451374,0
07/10/14,1000,3,Withdrawn,60,A2,10,0.0644,8.72082237,1.83,0
07/10/14,2000,3,Withdrawn,60,A*,10,0.0259,8.60997299,1.66,0
07/10/14,5000,3,Withdrawn,60,A*,10,0.0258,8.44799171,1.83,0
07/10/14,10000,3,Withdrawn,60,A*,10,0.0346,8.47794268,1.87,0
08/10/14,15000,3,Closed,60,B,10,0.0697,0,10.53,0
08/10/14,20000,3,Withdrawn,60,A2,10,0.0696,8.73619432,1.85,0
08/10/14,25000,3,Withdrawn,60,A2,10,0.0645,8.57027925,2,0
08/10/14,1000,3,Withdrawn,60,A1,10,0.0314,8.62632654,1.67,0
08/10/14,2000,3,Withdrawn,60,A*,10,0.0346,8.64440835,1.45335972,0
08/10/14,5000,3,Withdrawn,48,A*,10,0.0392,8.26975605,2.09,0
08/10/14,10000,3,Closed,48,A*,10,0.0341,0,10.05,0
08/10/14,15000,3,Withdrawn,60,B,10,0.0602,8.69865325,1.82,0
08/10/14,20000,3,Withdrawn,48,A1,10,0.0546,8.30999277,2.16,0
08/10/14,25000,3,Withdrawn,60,A*,10,0.0257,6.83522475,3.4,0
08/10/14,1000,3,Withdrawn,60,A*,10,0.0261,8.61462062,1.65,0
09/10/14,2000,3,Closed,60,A*,10,0.0345,0,10.345,0
09/10/14,5000,3,Withdrawn,60,A*,10,0.0258,8.61625989,1.65,0
09/10/14,10000,3,Withdrawn,60,A2,10,0.0692,8.58263187,1.95045562,0
10/10/14,15000,10,Closed,48,C1,10,0.0662,0,10.18,0
10/10/14,20000,10,Withdrawn,60,A*,10,0.0259,8.61396211,1.43810927,0
10/10/14,25000,10,Withdrawn,48,B,10,0.0586,8.31472388,1.93158773,0
11/10/14,1000,11,Withdrawn,60,A*,10,0.0258,7.01369166,3.26,0
11/10/14,2000,11,Withdrawn,60,A1,10,0.0313,8.6243577,1.52906836,0
12/10/14,5000,12,Withdrawn,60,A2,10,0.0743,8.74986636,1.87,0
12/10/14,10000,12,Withdrawn,48,A*,10,0.0257,8.22759282,1.82235031,0
12/10/14,15000,12,Withdrawn,60,A2,10,0.0644,8.57492498,1.86752424,0
13/10/14,20000,13,Withdrawn,60,C1,10,0.07,8.73851528,1.84,0
13/10/14,25000,13,Withdrawn,48,B,10,0.073,8.36645119,2.21,0
13/10/14,1000,13,Closed,60,C1,10,0.0784,0,10.59,0
13/10/14,2000,13,Withdrawn,60,A2,10,0.0694,8.74238937,1.83,0
13/10/14,5000,13,Withdrawn,60,A*,10,0.04,8.49881635,1.88,0
13/10/14,10000,13,Withdrawn,60,A2,10,0.0644,8.71896315,1.82,0
13/10/14,15000,13,Withdrawn,60,A2,10,0.0645,8.72192919,1.8,0
13/10/14,20000,13,Withdrawn,60,A*,10,0.0327,8.63234599,1.68,0
13/10/14,25000,13,Withdrawn,48,A*,10,0.0318,8.2506888,2.05,0
13/10/14,1000,13,Withdrawn,60,C1,10,0.0784,8.75703548,1.89,0
14/10/14,2000,14,Withdrawn,60,A1,10,0.0724,8.59503867,2.03,0
15/10/14,5000,15,Withdrawn,60,A*,10,0.0332,8.63591777,1.68,0
15/10/14,10000,15,Withdrawn,60,B,10,0.0604,8.70684358,1.8,0
15/10/14,15000,15,Withdrawn,60,A1,10,0.0624,8.56306729,1.98,0
15/10/14,20000,15,Withdrawn,48,A*,10,0.0318,8.25304608,2.06,0
16/10/14,25000,16,Withdrawn,48,A*,10,0.0342,8.2540031,1.97424985,0
16/10/14,1000,16,Withdrawn,60,B,10,0.065,8.72721758,1.81,0
17/10/14,2000,17,Collections,60,B,10,0.0604,8.85198945,1.6,8.854680573
18/10/14,5000,18,Withdrawn,60,A*,10,0.0552,8.6949103,1.77,0
18/10/14,10000,18,Withdrawn,60,A2,10,0.0642,8.71839105,1.28160895,0
18/10/14,15000,18,Withdrawn,60,A1,10,0.0314,8.62958249,1.67,0
19/10/14,20000,19,Withdrawn,60,A1,10,0.0624,8.71955479,1.38485731,0
20/10/14,25000,20,Withdrawn,60,A*,10,0.0258,8.61563855,1.64,0
20/10/14,1000,20,Withdrawn,48,A*,10,0.0316,8.25142604,2.04,0
20/10/14,2000,20,Withdrawn,60,A*,10,0.0332,8.63438606,1.67,0
20/10/14,5000,20,Withdrawn,48,A*,10,0.0342,8.25945057,2.05,0
20/10/14,10000,20,Withdrawn,60,B,10,0.0697,8.73580911,1.83,0
20/10/14,15000,20,Withdrawn,60,A*,10,0.0345,8.63369884,1.7,0
20/10/14,20000,20,Withdrawn,60,A2,10,0.0788,8.76412462,1.86,0
20/10/14,25000,20,Withdrawn,60,A*,10,0.0258,8.61563855,1.64,0
21/10/14,1000,21,Withdrawn,60,A*,10,0.0344,8.63510576,1.68,0
21/10/14,2000,21,Withdrawn,60,A1,10,0.0546,8.69136274,1.79,0
21/10/14,5000,21,Closed,60,A1,10,0.0624,0,10.54,0
21/10/14,10000,21,Closed,48,A1,10,0.0313,0,10.18,0
21/10/14,15000,21,Withdrawn,60,A*,10,0.0259,8.61536065,1.64,0
21/10/14,20000,21,Withdrawn,60,A*,10,0.0258,2.75078361,7.39,0
22/10/14,25000,22,Withdrawn,60,A*,10,0.0332,8.7877016,1.51,0
23/10/14,1000,23,Withdrawn,60,A1,10,0.0677,8.72144463,1.82,0
23/10/14,2000,23,Withdrawn,60,A*,10,0.0553,8.69695262,1.76,0
23/10/14,5000,23,Withdrawn,48,A*,10,0.026,8.23263377,2.02,0
23/10/14,10000,23,Withdrawn,60,A*,10,0.0258,8.76627667,1.48,0
23/10/14,15000,23,Withdrawn,48,A*,10,0.0259,6.9453722,3.27,0
25/10/14,20000,25,Arrangement,60,A*,10,0.0527,9.16744963,1.27,9.169571352
26/10/14,25000,26,Withdrawn,48,A*,10,0.0325,8.25194745,2.04,0
27/10/14,1000,27,Withdrawn,60,A2,10,0.0644,8.72547192,1.78,0
27/10/14,2000,27,Withdrawn,60,A*,10,0.0258,8.60897181,1.64,0
27/10/14,5000,27,Withdrawn,48,B,10,0.0585,8.32324403,2.14,0
28/10/14,10000,28,Withdrawn,60,A*,10,0.0553,8.69834712,1.75,0
28/10/14,15000,28,Withdrawn,60,A*,10,0.0257,8.60726613,1.64,0
29/10/14,20000,29,Withdrawn,48,A*,10,0.0346,8.25250535,2.05,0
29/10/14,25000,29,Withdrawn,60,B,10,0.065,8.72342501,1.79,0
29/10/14,1000,29,Withdrawn,60,B,10,0.0697,8.73473899,1.81,0
29/10/14,2000,29,Withdrawn,60,A*,10,0.0326,8.63448035,1.66,0
30/10/14,5000,30,Withdrawn,60,A*,10,0.0257,8.60729594,1.64,0
30/10/14,10000,30,Closed,48,A*,10,0.0591,0,10.03,0
30/10/14,15000,30,Withdrawn,60,B,10,0.0604,8.71257704,1.77,0
30/10/14,20000,30,Withdrawn,60,A*,10,0.0332,8.62853698,1.67,0
03/11/14,25000,2,Withdrawn,60,A*,10,0.0327,8.63516821,1.52352933,0
05/11/14,1000,2,Withdrawn,60,A1,10,0.0313,8.62556818,1.66,0
05/11/14,2000,2,Withdrawn,60,A*,10,0.0327,8.78526087,1.5,0
05/11/14,5000,2,Withdrawn,60,A2,10,0.0644,8.71947408,1.79,0
05/11/14,10000,2,Withdrawn,60,A*,10,0.0253,8.60447803,1.64,0
05/11/14,15000,2,Withdrawn,60,A1,10,0.0313,8.62556818,1.66,0
05/11/14,20000,2,Withdrawn,60,A*,10,0.0254,8.6051087,1.64,0
06/11/14,25000,2,Closed,60,A*,10,0.0325,0,10,0
07/11/14,1000,3,Withdrawn,60,A*,10,0.0345,8.6274402,1.4044932,0
11/11/14,2000,11,Withdrawn,60,A*,10,0.0345,8.63740304,1.67,0
12/11/14,5000,12,Withdrawn,48,A*,10,0.0591,8.10561481,2.35,0
12/11/14,10000,12,Withdrawn,60,A*,10,0.0604,8.71263585,1.77,0
12/11/14,15000,12,Withdrawn,48,C1,10,0.0802,8.38376833,2.22,0
12/11/14,20000,12,Withdrawn,60,A2,10,0.0693,8.73209414,1.81,0
12/11/14,25000,12,Withdrawn,60,A1,10,0.031,8.77285121,1.49,0
12/11/14,1000,12,Withdrawn,60,A2,10,0.0642,8.71811403,1.79,0
12/11/14,2000,12,Withdrawn,60,A*,10,0.0346,8.63809044,1.67,0
12/11/14,5000,12,Withdrawn,48,A*,10,0.0475,8.28393071,2.09,0
12/11/14,10000,12,Closed,48,A*,10,0.0401,0,10.06,0
12/11/14,15000,12,Withdrawn,60,A*,10,0.0253,8.60464635,1.63,0
12/11/14,20000,12,Withdrawn,60,A*,10,0.0329,8.63654404,1.66,0
12/11/14,25000,12,Withdrawn,60,A*,10,0.062,8.71328274,1.78,0
12/11/14,1000,12,Withdrawn,60,B,10,0.0747,8.74804928,1.83,0
12/11/14,2000,12,Default,60,A*,10,0.0346,4.350553587,7.534199703,0
12/11/14,5000,12,Withdrawn,60,A2,10,0.0644,8.71947262,1.79,0
12/11/14,10000,12,Withdrawn,60,A*,10,0.0344,8.65544128,1.64,0
12/11/14,15000,12,Withdrawn,60,A*,10,0.055,8.70665975,1.74,0
12/11/14,20000,12,Withdrawn,60,A*,10,0.04,8.65481682,1.69,0
12/11/14,25000,12,Withdrawn,60,A*,10,0.0342,8.6353408,1.67,0
12/11/14,1000,12,Withdrawn,60,A*,10,0.0256,8.60651728,1.64,0
12/11/14,2000,12,Withdrawn,60,A*,10,0.0629,8.71928164,1.78,0
12/11/14,5000,12,Withdrawn,60,A1,10,0.0623,8.71538247,1.78,0
12/11/14,10000,12,Withdrawn,60,A*,10,0.0601,8.71059473,1.77,0
12/11/14,15000,12,Withdrawn,60,A1,10,0.0673,8.87339172,1.63,0
12/11/14,20000,12,Withdrawn,60,A*,10,0.0253,8.60444805,1.64,0
13/11/14,25000,13,Withdrawn,60,A2,10,0.081,8.76011255,1.86,0
13/11/14,1000,13,Closed,60,B,10,0.075,0,10.14,0
13/11/14,2000,13,Withdrawn,60,B,10,0.0652,8.85655429,1.63,0
13/11/14,5000,13,Withdrawn,60,A2,10,0.0642,8.85395192,1.64,0
13/11/14,10000,13,Withdrawn,60,A*,10,0.0326,8.62672379,1.67,0
13/11/14,15000,13,Withdrawn,48,A1,10,0.0643,8.32943899,2.17,0
13/11/14,20000,13,Withdrawn,60,A1,10,0.0723,8.74214901,1.82,0
13/11/14,25000,13,Closed,60,A*,10,0.0346,0,10.1,0
13/11/14,1000,13,Withdrawn,48,A*,10,0.0607,8.32599769,2.15,0
13/11/14,2000,13,Withdrawn,60,A1,10,0.0778,8.75879523,1.84,0
13/11/14,5000,13,Withdrawn,48,A*,10,0.0253,8.23010521,2.01,0
13/11/14,10000,13,Withdrawn,60,A*,10,0.0254,8.60513782,1.64,0
13/11/14,15000,13,Withdrawn,60,A*,10,0.0342,8.6353408,1.67,0
13/11/14,20000,13,Withdrawn,48,A1,10,0.0311,8.24914328,2.03,0
13/11/14,25000,13,Withdrawn,60,A*,10,0.0601,8.71059473,1.77,0
13/11/14,1000,13,Withdrawn,60,A*,10,0.0328,8.63585607,1.66,0
13/11/14,2000,13,Closed,60,A1,10,0.0624,0,10.44,0
13/11/14,5000,13,Closed,60,B,10,0.0604,0,10.29,0
13/11/14,10000,13,Withdrawn,60,B,10,0.0604,8.71822899,1.76,0
13/11/14,15000,13,Withdrawn,60,A2,10,0.0742,8.74466759,1.83,0
13/11/14,20000,13,Withdrawn,60,A2,10,0.0789,8.76608027,1.84,0
13/11/14,25000,13,Withdrawn,48,A*,10,0.0409,8.26450068,2.08,0
13/11/14,1000,13,Withdrawn,60,A*,10,0.0255,8.61585667,1.63,0
14/11/14,2000,14,Withdrawn,48,A*,10,0.0253,8.41896892,1.58103108,0
14/11/14,5000,14,Withdrawn,60,A2,10,0.0742,8.7447408,1.62990276,0
14/11/14,10000,14,Withdrawn,60,A*,10,0.0329,8.7822096,1.5,0
14/11/14,15000,14,Withdrawn,60,A*,10,0.0254,8.60892073,1.64,0
14/11/14,20000,14,Withdrawn,60,A2,10,0.0644,8.71947262,1.79,0
16/11/14,25000,16,Withdrawn,60,A*,10,0.0256,8.60651728,1.64,0
16/11/14,1000,16,Withdrawn,60,A*,10,0.0255,8.60582756,1.64,0
17/11/14,2000,17,Withdrawn,60,A2,10,0.0644,8.71947262,1.79,0
19/11/14,5000,19,Withdrawn,48,C1,10,0.0798,8.38111578,2.22,0
19/11/14,10000,19,Withdrawn,60,A2,10,0.0548,8.69488442,1.75,0
19/11/14,15000,19,Closed,60,A1,10,0.0506,0,10.29,0
20/11/14,20000,20,Withdrawn,60,A*,10,0.0256,8.76103003,1.46,0
20/11/14,25000,20,Withdrawn,60,A*,10,0.0606,8.8534638,1.58,0
20/11/14,1000,20,Closed,60,A*,10,0.0528,0,10.36,0
20/11/14,2000,20,Closed,48,B,10,0.0589,0,10.02,0
21/11/14,5000,21,Withdrawn,60,B,10,0.0601,8.86042461,1.57,0
21/11/14,10000,21,Withdrawn,48,A*,10,0.052,8.49203765,1.89,0
21/11/14,15000,21,Withdrawn,60,A2,10,0.0548,8.8385179,1.56,0
21/11/14,20000,21,Withdrawn,60,A*,10,0.0332,8.78754662,1.48,0
23/11/14,25000,23,Withdrawn,60,A*,10,0.0327,8.7844703,1.48,0
26/11/14,1000,26,Withdrawn,60,A*,10,0.0327,8.78126416,1.49,0
26/11/14,2000,26,Withdrawn,48,A1,10,0.0484,8.48419305,1.77604437,0
26/11/14,5000,26,Withdrawn,60,A*,10,0.0255,8.76413597,1.46,0
26/11/14,10000,26,Withdrawn,60,A*,10,0.0329,8.7857009,1.48,0
27/11/14,15000,27,Withdrawn,60,A*,10,0.0332,8.78754662,1.48,0
27/11/14,20000,27,Withdrawn,60,A*,10,0.0327,8.7844703,1.48,0
27/11/14,25000,27,Withdrawn,60,C1,10,0.079,8.89781779,1.65,0
27/11/14,1000,27,Withdrawn,60,A2,10,0.0549,8.84698143,1.56,0
27/11/14,2000,27,Withdrawn,48,A2,10,0.0525,8.49197633,1.9,0
27/11/14,5000,27,Withdrawn,60,A*,10,0.0255,8.76516959,1.46,0
28/11/14,10000,28,Withdrawn,60,C1,10,0.0655,8.8728378,1.59,0
28/11/14,15000,28,Withdrawn,60,A*,10,0.0253,8.76911891,1.45,0
28/11/14,20000,28,Withdrawn,60,C1,10,0.0657,8.86404999,1.6,0
28/11/14,25000,28,Withdrawn,60,A2,10,0.0547,8.83790891,1.56,0
28/11/14,1000,28,Withdrawn,60,A*,10,0.0253,8.76911891,1.45,0
28/11/14,2000,28,Withdrawn,60,A1,10,0.0506,8.83317297,1.54,0
28/11/14,5000,28,Closed,60,A2,10,0.0547,0,10.27,0
28/11/14,10000,28,Withdrawn,60,A*,10,0.0578,8.84672471,1.57,0
28/11/14,15000,28,Withdrawn,48,B,10,0.0584,8.51377715,1.9,0
01/12/14,20000,2,Withdrawn,60,A2,10,0.0548,8.83862504,1.56,0
01/12/14,25000,2,Withdrawn,60,A*,10,0.0253,8.76911891,1.45,0
02/12/14,1000,2,Withdrawn,60,B,10,0.0606,8.85346281,1.58,0
02/12/14,2000,2,Withdrawn,60,A1,10,0.0507,8.83398296,1.49077167,0
02/12/14,5000,2,Withdrawn,48,A2,10,0.0562,8.51076144,1.89,0
03/12/14,10000,2,Withdrawn,60,A1,10,0.0506,8.8332226,1.54,0
03/12/14,15000,2,Withdrawn,60,A*,10,0.0253,8.76911891,1.45,0
